date,lat,lon,scientific_name,common_name,iconic_taxon_name,taxon_id,river
2020/6/26 00:00,24.88993,121.5592549,Cryptocarya chinensis,厚殼桂,Plantae,632420,NanShi
2020/6/26 00:00,24.88983204,121.5594216,Piper sintenense,薄葉風藤,Plantae,700769,NanShi
2020/6/26 00:00,24.88973347,121.5595623,Melastoma candidum,野牡丹,Plantae,165229,NanShi
2020/6/26 00:00,24.88971825,121.5596488,Blastus cochinchinensis,柏拉木,Plantae,363240,NanShi
2020/6/26 00:00,24.88949721,121.5598705,Begonia longifolia,圓果秋海棠,Plantae,737364,NanShi
2020/6/26 00:00,24.88960499,121.5597251,Dioscorea bulbifera,黃獨,Plantae,84537,NanShi
2020/6/26 00:00,24.8891646,121.5598082,Wendlandia formosana,水金京,Plantae,705297,NanShi
2020/6/26 00:00,24.8890682,121.559835,Alpinia intermedia,山月桃,Plantae,545106,NanShi
2020/6/26 00:00,24.88937786,121.5598788,Diospyros morrisiana,山紅柿,Plantae,425419,NanShi
2020/6/26 00:00,24.89004289,121.5590522,Arisaema heterophyllum,羽葉天南星,Plantae,141518,NanShi
2020/6/26 00:00,24.89025635,121.5585457,Torenia concolor,倒地蜈蚣,Plantae,559770,NanShi
2020/6/26 00:00,24.89041408,121.5584363,Ficus sarmentosa nipponica,珍珠蓮,Plantae,635728,NanShi
2020/6/26 00:00,24.89047727,121.5580287,Cissus pteroclada,翼莖粉藤,Plantae,831156,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Cyrestis thyodamas chinensis,網絲蛺蝶,Insecta,337937,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Attelabidae,卷象科,Insecta,60474,NanShi
2020/6/29 00:00,24.75223298,121.6128267,Plantae,植物,Plantae,47126,CuKeng
2020/6/29 00:00,24.75224928,121.6128208,Plantae,植物,Plantae,47126,CuKeng
2020/6/29 00:00,24.7565488,121.5937258,Plantae,植物,Plantae,47126,CuKeng
2020/6/29 00:00,24.75640011,121.5940461,Plantae,植物,Plantae,47126,CuKeng
2020/6/29 00:00,24.75640702,121.5940209,Plantae,植物,Plantae,47126,CuKeng
2020/6/29 00:00,24.7562807,121.5935499,Plantae,植物,Plantae,47126,CuKeng
2020/6/29 00:00,24.756548,121.5937315,Plantae,植物,Plantae,47126,CuKeng
2020/6/29 00:00,24.7565499,121.5937359,Plantae,植物,Plantae,47126,CuKeng
2020/6/29 00:00,24.75643972,121.593884,Drynaria coronans,崖薑蕨,Plantae,871544,CuKeng
2020/6/29 00:00,24.67309964,121.5323017,Boehmeria formosana,臺灣苧麻,Plantae,764815,SongLuo
2020/6/29 00:00,24.62035103,121.4290747,Keteleeria davidiana formosana,臺灣油杉,Plantae,445056,SanGuang
2020/6/29 00:00,24.75325697,121.563425,Taxus mairei,台灣紅豆杉（南方紅豆杉）,Plantae,445114,NanShi
2020/6/29 00:00,24.6458765,121.462475,Cephalotaxus harringtonia wilsoniana,臺灣粗榧,Plantae,552423,SanGuang
2020/6/29 00:00,24.69282626,121.5280402,Cephalotaxus harringtonia wilsoniana,臺灣粗榧,Plantae,552423,NanShi
2020/6/29 00:00,24.79284881,121.5085654,Prunus zippeliana,黃土樹,Plantae,452231,NanShi
2020/6/29 00:00,24.67452777,121.5686616,Prunus zippeliana,黃土樹,Plantae,452231,SongLuo
2020/6/29 00:00,24.7537189,121.633899,Plantae,植物,Plantae,47126,CuKeng
2020/6/29 00:00,24.7537196,121.6338936,Plantae,植物,Plantae,47126,CuKeng
2020/6/29 00:00,24.75381875,121.6340203,Plantae,植物,Plantae,47126,CuKeng
2020/6/29 00:00,24.84647532,121.5462231,Radermachera sinica,山菜豆,Plantae,429214,NanShi
2020/6/2 00:00,24.800775,121.504395,Quercus glauca,青剛櫟,Plantae,191183,NanShi
2020/6/2 00:00,24.79365,121.4999083,Psychotria asiatica,山大刀,Plantae,427363,NanShi
2020/6/2 00:00,24.73661982,121.5705077,Ilex pubescens,毛冬青,Plantae,544839,NanShi
2020/6/2 00:00,24.79638333,121.4967283,Heptapleurum heptaphyllum,江某,Plantae,1263715,NanShi
2020/6/2 00:00,24.793925,121.499825,Amanita,鵝膏菌屬,Fungi,48419,NanShi
2020/6/2 00:00,24.79383333,121.4997783,Elaeocarpus japonicus,薯豆,Plantae,570931,NanShi
2020/6/2 00:00,24.80065324,121.5083349,Plantae,植物,Plantae,47126,NanShi
2020/6/2 00:00,24.80152942,121.5112339,Vernicia montana,千年桐,Plantae,546537,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Ophiorrhiza japonica,蛇根草,Plantae,603383,NanShi
2020/6/28 00:00,24.84390839,121.5341916,Begonia formosana,水鴨腳秋海棠,Plantae,569622,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Appias lyncida,異色尖粉蝶 / 靈奇尖粉蝶,Insecta,146577,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Symbrenthia brabira scatinia,姬黃三線蝶,Insecta,907604,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Euricania ocellus,眼紋疏廣蠟蟬,Insecta,468016,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Commelinoideae,鴨跖草亞科,Plantae,1432346,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Pollia,杜若屬,Plantae,133549,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Saurauia tristyla oldhamii,水冬瓜,Plantae,527542,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Athyma selenophora,新月帶蛺蝶,Insecta,358871,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Asota heliconia,圓端擬燈蛾,Insecta,202248,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Euthalia formosana,臺灣綠蛺蝶,Insecta,734129,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Papilio protenor,藍鳳蝶,Insecta,125576,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Orthetrum,灰蜻屬,Insecta,62071,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Solanum capsicoides,癲茄,Plantae,169055,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Perina nuda,榕透翅毒蛾,Insecta,196983,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Eupatorium,澤蘭屬,Plantae,52935,NanShi
2020/6/28 00:00,24.8411938,121.5411653,Dicliptera japonica,九頭獅子草,Plantae,1404247,NanShi
2020/6/28 00:00,24.654025,121.408355,Deinagkistrodon acutus,百步蛇,Reptilia,30685,SanGuang
2020/6/21 00:00,24.52450917,121.5181174,Prunella vulgaris,夏枯草,Plantae,52764,TuChang
2020/6/21 00:00,24.52452869,121.5180586,Callicarpa,紫珠屬,Plantae,49195,TuChang
2020/6/21 00:00,24.52091928,121.52085,Cyanoderma ruficeps,山紅頭,Aves,339784,TianGou
2020/6/21 00:00,24.52078314,121.5209806,Abroscopus albogularis,棕面鶯,Aves,116786,TianGou
2020/6/21 00:00,24.52093519,121.5207711,Alcippe morrisonia,繡眼畫眉,Aves,518144,TianGou
2020/6/27 00:00,24.66625408,121.5650072,Arcte coerula,苧麻夜蛾,Insecta,356216,SongLuo
2020/6/30 00:00,24.8393604,121.5296852,Begonia formosana,水鴨腳秋海棠,Plantae,569622,NanShi
2020/6/30 00:00,24.8393604,121.5296852,Selaginella moellendorffii,異葉卷柏,Plantae,405935,NanShi
2020/6/30 00:00,24.8393604,121.5296852,Nephrolepis biserrata,長葉腎蕨,Plantae,165682,NanShi
2020/6/30 00:00,24.83891511,121.5315198,Elatostema lineolatum,冷清草,Plantae,713641,NanShi
2020/6/30 00:00,24.83879171,121.532204,Dennstaedtia scandens,刺柄碗蕨,Plantae,707062,NanShi
2020/6/30 00:00,24.83866662,121.5322643,Leucauge celebesiana,西里銀腹蛛,Arachnida,81539,NanShi
2020/6/30 00:00,24.83911799,121.5299221,Begonia formosana,水鴨腳秋海棠,Plantae,569622,NanShi
2020/6/30 00:00,24.83817159,121.5336849,Lemmaphyllum microphyllum,伏石蕨,Plantae,423765,NanShi
2020/6/26 00:00,24.69208446,121.517926,Dienia ophrydis,廣葉軟葉蘭,Plantae,427505,NanShi
2020/6/26 00:00,24.63870887,121.5202155,Crepidium matsudae,凹唇軟葉蘭,Plantae,737316,FanFan
2020/7/1 00:00,24.64720333,121.42948,Lycodon rufozonatus,紅斑蛇,Reptilia,539936,SanGuang
2020/6/30 00:00,24.65918667,121.4070367,Pareas atayal,泰雅鈍頭蛇,Reptilia,517749,SanGuang
2020/6/30 00:00,24.656925,121.40587,Magnoliopsida,木蘭綱,Plantae,47124,SanGuang
2020/6/30 00:00,24.60702651,121.4326019,Dienia ophrydis,廣葉軟葉蘭,Plantae,427505,SanGuang
2020/6/30 00:00,24.652125,121.4095217,Zhangixalus moltrechti,莫氏樹蛙,Amphibia,923294,SanGuang
2020/6/30 00:00,24.64880833,121.4125133,Lycodon ruhstrati,白梅花蛇,Reptilia,67713,SanGuang
2020/6/30 00:00,24.649305,121.4251867,Lycodon ruhstrati,白梅花蛇,Reptilia,67713,SanGuang
2020/6/30 00:00,24.64548,121.4352417,Trimeresurus stejnegeri,赤尾青竹絲,Reptilia,30953,SanGuang
2020/6/30 00:00,24.65318667,121.469825,Pieris canidia,東方菜粉蝶,Insecta,125593,FanFan
2020/6/30 00:00,24.64921667,121.4113617,Protobothrops mucrosquamatus,龜殼花,Reptilia,30996,SanGuang
2020/6/30 00:00,24.62480206,121.401157,Sinomicrurus swinhoei,環紋赤蛇台灣亞種,Reptilia,1367052,SanGuang
2020/7/1 00:00,24.66416484,121.5228301,Prosopocoilus astacoides blanchardi,兩點赤鋸鍬形蟲,Insecta,700913,FanFan
2020/6/21 00:00,24.52483667,121.51632,Osmunda japonica,紫萁,Plantae,461556,TuChang
2020/7/3 00:00,24.84825992,121.5517909,Parmarion martensi,馬丁氏鼈甲蛞蝓,Mollusca,171862,NanShi
2020/7/2 00:00,24.75705426,121.5978103,Macaca cyclopis,臺灣獼猴,Mammalia,43450,CuKeng
2020/7/2 00:00,24.61501835,121.5059935,Lophura swinhoii,藍腹鷴,Aves,1094,FanFan
2020/7/4 00:00,24.505445,121.5256117,Eriocapitella vitifolia,小白頭翁,Plantae,883675,TianGou
2020/7/4 00:00,24.523065,121.52005,Neanotis formosana,臺灣新耳草,Plantae,764821,TianGou
2020/7/4 00:00,24.525555,121.5207638,Impatiens uniflora,紫花鳳仙花,Plantae,523875,TianGou
2020/7/4 00:00,24.525555,121.5207638,Neanotis formosana,臺灣新耳草,Plantae,764821,TianGou
2020/7/4 00:00,24.82894026,121.5077838,Dicranopteris linearis,芒萁,Plantae,52492,NanShi
2020/7/4 00:00,24.82870601,121.5075461,Ficus erecta,天仙果,Plantae,357816,NanShi
2020/7/4 00:00,24.82859213,121.5072075,Sambucus javanica,接骨草 走馬箭,Plantae,474166,NanShi
2020/7/4 00:00,24.82871218,121.5072522,Tracheophyta,維管束植物門,Plantae,211194,NanShi
2020/7/4 00:00,24.82863088,121.5073388,Mallotus japonicus,野桐,Plantae,452256,NanShi
2020/7/4 00:00,24.82860237,121.5072881,Torenia concolor,倒地蜈蚣,Plantae,559770,NanShi
2020/7/4 00:00,24.82859911,121.5073023,Alsophila spinulosa,臺灣桫欏,Plantae,142844,NanShi
2020/7/4 00:00,24.82859794,121.5073232,Setaria palmifolia,棕葉狗尾草,Plantae,168884,NanShi
2020/7/4 00:00,24.8286074,121.5073178,Plantae,植物,Plantae,47126,NanShi
2020/7/4 00:00,24.82844149,121.5074342,Heptapleurum heptaphyllum,江某,Plantae,1263715,NanShi
2020/7/4 00:00,24.82853645,121.5073494,Plantae,植物,Plantae,47126,NanShi
2020/7/4 00:00,24.82860989,121.5072957,Helicia formosana,山龍眼,Plantae,751095,NanShi
2020/7/4 00:00,24.82286934,121.5131989,Cryptotympana holsti,台灣熊蟬,Insecta,697706,NanShi
2020/7/4 00:00,24.82349224,121.5143674,Desarmillaria tabescens,假蜜環菌,Fungi,895035,NanShi
2020/7/4 00:00,24.8432369,121.5416582,Cicadidae,蟬科,Insecta,50186,NanShi
2020/7/4 00:00,24.83128721,121.5236586,Monachosorum henryi,稀子蕨,Plantae,568985,NanShi
2020/7/4 00:00,24.8421349,121.5374106,Polypedates braueri,布氏樹蛙,Amphibia,134788,NanShi
2020/7/4 00:00,24.84183491,121.5413088,Actias ningpoana,長尾水青蛾,Insecta,68365,NanShi
2020/7/4 00:00,24.84146493,121.5411794,Campsosternus auratus,松麗叩甲,Insecta,424151,NanShi
2020/7/2 00:00,24.8442326,121.5549469,Bulbophyllum affine,紋星蘭,Plantae,737213,NanShi
2020/7/2 00:00,24.8442326,121.5549469,Pinalia ovata,大腳桶蘭,Plantae,773964,NanShi
2020/7/2 00:00,24.8451995,121.5539178,Agaricomycetes,傘菌綱,Fungi,50814,NanShi
2020/7/2 00:00,24.8451995,121.5539178,Prunus zippeliana,黃土樹,Plantae,452231,NanShi
2020/7/2 00:00,24.8451995,121.5539178,Phyllothelys werneri,魏氏奇葉螳螂,Insecta,570005,NanShi
2019/9/29 00:00,24.8413618,121.5412908,Saurauia tristyla oldhamii,水冬瓜,Plantae,527542,NanShi
2019/9/29 00:00,24.84141806,121.5413492,Isoteinon lamprospilus formosanus,狹翅弄蝶,Insecta,734502,NanShi
2019/9/29 00:00,24.84145356,121.5411835,Magnoliopsida,木蘭綱,Plantae,47124,NanShi
2019/9/29 00:00,24.84150981,121.5412418,Machilus japonica,日本楨楠,Plantae,577629,NanShi
2019/9/29 00:00,24.84150981,121.5412418,Epilachna maculicollis,苧麻十星瓢蟲,Insecta,887765,NanShi
2019/9/29 00:00,24.84143581,121.5412663,Lamprocoris lateralis,側緣亮盾背椿象,Insecta,715180,NanShi
2019/9/29 00:00,24.84143581,121.5412663,Oxyopidae,貓蛛科,Arachnida,83843,NanShi
2019/9/29 00:00,24.84145356,121.5411835,Lamprocoris lateralis,側緣亮盾背椿象,Insecta,715180,NanShi
2019/9/29 00:00,24.84143581,121.5412663,Lycianthes biflora,雙花龍葵,Plantae,604765,NanShi
2019/9/29 00:00,24.84087624,121.5409896,Epilachna decemguttata,十點食植瓢蟲,Insecta,829196,NanShi
2019/9/29 00:00,24.84095326,121.5412721,Animalia,動物界,Animalia,1,NanShi
2019/9/29 00:00,24.84097101,121.5411892,Floridasura tricolor,三色艷苔蛾,Insecta,993749,NanShi
2019/9/29 00:00,24.84102726,121.5412476,Broussonetia monoica,小構樹,Plantae,704130,NanShi
2019/9/29 00:00,24.84104501,121.5411647,Boehmeria nivea,苧麻,Plantae,159288,NanShi
2019/9/29 00:00,24.84104501,121.5411647,Aphanoconia,䗉蝸牛屬,Mollusca,360985,NanShi
2019/9/29 00:00,24.84104501,121.5411647,Drymaria cordata,荷蓮豆草,Plantae,48556,NanShi
2019/9/29 00:00,24.84104501,121.5411647,Sohmaea zonata,單葉拿身草,Plantae,1275073,NanShi
2019/9/29 00:00,24.84019813,121.539982,Dicliptera japonica,九頭獅子草,Plantae,1404247,NanShi
2019/9/29 00:00,24.83988134,121.5398559,Phoenicurus fuliginosus,鉛色水鶇,Aves,145068,NanShi
2019/9/29 00:00,24.83851859,121.5353021,Plectotropis mackensii,台灣盾蝸牛,Mollusca,1267748,NanShi
2019/9/29 00:00,24.83842026,121.5328706,Limnonectes fujianensis,福建大頭蛙,Amphibia,25935,NanShi
2019/9/29 00:00,24.83842026,121.5328706,Erasmia pulchella hobsoni,山龍眼螢斑蛾,Insecta,523634,NanShi
2019/9/29 00:00,24.83915117,121.5317045,Strepsinoma croesusalis,橙帶川水螟,Insecta,519929,NanShi
2019/9/29 00:00,24.83915117,121.5317045,Gastropoda,腹足綱,Mollusca,47114,NanShi
2020/7/5 00:00,24.49773119,121.5350318,Rubus pectinellus,刺萼寒莓,Plantae,568974,TianGou
2020/7/5 00:00,24.667575,121.5571883,Symbrenthia lilaea,散紋盛蛺蝶,Insecta,245783,SongLuo
2020/7/5 00:00,24.667825,121.5630867,Arcte coerula,苧麻夜蛾,Insecta,356216,SongLuo
2020/7/4 00:00,24.50466667,121.5263306,Parnassia palustris,梅花草,Plantae,78352,TianGou
2020/7/2 00:00,24.8451995,121.5539178,Phalera flavescens,蘋掌舟蛾(黑緣舟蛾),Insecta,359330,NanShi
2020/7/2 00:00,24.8451995,121.5539178,Aglaomorpha histrio,大麗燈蛾,Insecta,504006,NanShi
2020/7/2 00:00,24.8451995,121.5539178,Lamprocoris lateralis,側緣亮盾背椿象,Insecta,715180,NanShi
2020/7/2 00:00,24.8451995,121.5539178,Cyclosa ginnaga,長腹艾蛛 (銀塵蛛),Arachnida,360502,NanShi
2020/7/4 00:00,24.49773119,121.5350318,Ophiopogon intermedius,銀紋沿階草,Plantae,427281,TianGou
2020/7/5 00:00,24.66942,121.5538417,Prosotas nora formosana,姬波紋小灰蝶,Insecta,358774,SongLuo
2020/7/5 00:00,24.67075833,121.5510417,Bayadera brevicauda,短尾幽蟌,Insecta,358440,SongLuo
2020/7/5 00:00,24.67076667,121.5513,Hoya carnosa,毬蘭,Plantae,129523,SongLuo
2020/7/5 00:00,24.66702167,121.5580667,Sphenomorphus indicus,印度蜓蜥,Reptilia,37541,SongLuo
2020/7/5 00:00,24.66706667,121.558175,Amauroderma,假芝屬,Fungi,147180,SongLuo
2020/7/5 00:00,24.66702833,121.5591133,Erasmia pulchella hobsoni,山龍眼螢斑蛾,Insecta,523634,SongLuo
2020/7/5 00:00,24.66797833,121.5644533,Asota heliconia,圓端擬燈蛾,Insecta,202248,SongLuo
2020/7/4 00:00,24.50378833,121.5316467,Anaphalis morrisonicola,玉山抱莖籟簫,Plantae,525389,TianGou
2020/7/4 00:00,24.503845,121.531875,Lonicera acuminata,阿里山忍冬,Plantae,603382,TianGou
2020/7/4 00:00,24.51810833,121.5183867,Lysimachia congestiflora,臺灣珍珠菜,Plantae,553161,TuChang
2020/7/5 00:00,24.8489379,121.5512064,Appias lyncida eleonora,台灣粉蝶,Insecta,781865,NanShi
2020/7/3 00:00,24.75572778,121.6275556,Cryptotympana holsti,台灣熊蟬,Insecta,697706,CuKeng
2020/6/25 00:00,24.59226182,121.4345597,Rubus rolfei,高山懸鉤子,Plantae,129061,SanGuang
2020/7/7 00:00,24.71242167,121.6509633,Fejervarya limnocharis,澤蛙,Amphibia,26053,CuKeng
2020/7/7 00:00,24.71314667,121.6511533,Kurixalus idiootocus,面天樹蛙,Amphibia,26651,CuKeng
2020/7/7 00:00,24.71308667,121.6510783,Rallina eurizonoides,灰腳秧雞,Aves,266,CuKeng
2020/7/7 00:00,24.71316667,121.65123,Hylarana latouchii,闊褶蛙,Amphibia,65592,CuKeng
2020/7/7 00:00,24.71481333,121.6515283,Mecopoda,織娘屬,Insecta,366233,CuKeng
2020/7/7 00:00,24.71628,121.6523583,Phaneropterinae,露螽亞科,Insecta,48128,CuKeng
2020/7/7 00:00,24.71637833,121.652405,Eumelea ludovicata,雌黃粉尺蛾,Insecta,199156,CuKeng
2020/7/7 00:00,24.71671667,121.6527717,Asota heliconia zebrina,圓端擬燈蛾,Insecta,712740,CuKeng
2020/7/7 00:00,24.71727833,121.653305,Plectotropis mackensii,台灣盾蝸牛,Mollusca,1267748,CuKeng
2020/7/7 00:00,24.71733333,121.6532533,Satsuma sphaeroconus,橡實蝸牛,Mollusca,773298,CuKeng
2020/7/7 00:00,24.717575,121.6532283,Phraortes elongatus,粗粒皮竹節蟲,Insecta,741114,CuKeng
2020/7/7 00:00,24.71742,121.6531367,Hyla chinensis,中國樹蟾,Amphibia,23968,CuKeng
2020/7/7 00:00,24.71710333,121.6528867,Hymenoptera,膜翅目,Insecta,47201,CuKeng
2020/7/7 00:00,24.713195,121.6511833,Kurixalus idiootocus,面天樹蛙,Amphibia,26651,CuKeng
2020/7/7 00:00,24.71646333,121.65242,Zosterops simplex,斯氏繡眼,Aves,980257,CuKeng
2020/7/7 00:00,24.71632,121.652175,Eumelea ludovicata,雌黃粉尺蛾,Insecta,199156,CuKeng
2020/7/7 00:00,24.71580833,121.6520217,Mecopoda elongata,臺灣騷斯,Insecta,366231,CuKeng
2020/7/7 00:00,24.71557167,121.651955,Spirama,旋目裳蛾屬,Insecta,125272,CuKeng
2020/7/7 00:00,24.71535,121.6517867,Mecopoda elongata,臺灣騷斯,Insecta,366231,CuKeng
2020/7/7 00:00,24.71525833,121.6516283,Eurema blanda arsakia,亮色黃蝶,Insecta,358682,CuKeng
2020/7/7 00:00,24.71525,121.65165,Ramulus,短肛竹節蟲屬,Insecta,340007,CuKeng
2020/7/7 00:00,24.71522833,121.65168,Phasmatidae,竹節蟲科,Insecta,49059,CuKeng
2020/7/7 00:00,24.71485333,121.6516117,Kurixalus idiootocus,面天樹蛙,Amphibia,26651,CuKeng
2019/10/4 00:00,24.80792504,121.499318,Diploderma polygonatum xanthostomum,黃口攀蜥,Reptilia,797782,NanShi
2019/10/4 00:00,24.8999664,121.5483573,Diploderma polygonatum xanthostomum,黃口攀蜥,Reptilia,797782,NanShi
2019/10/4 00:00,24.84497253,121.5528922,Acanthophippium striatum,一葉罈花蘭,Plantae,915414,NanShi
2020/7/7 00:00,24.71503667,121.6515583,Mycalesis gotama,稻眉眼蝶,Insecta,155230,CuKeng
2020/7/7 00:00,24.71430833,121.6514967,Leptosia nina,纖粉蝶 (黑點粉蝶),Insecta,52067,CuKeng
2020/7/7 00:00,24.71392,121.6513967,Trimeresurus stejnegeri,赤尾青竹絲,Reptilia,30953,CuKeng
2020/7/7 00:00,24.70972,121.6540367,Papilio memnon,美鳳蝶,Insecta,133442,CuKeng
2020/7/7 00:00,24.71252833,121.6509167,Papilio protenor,藍鳳蝶,Insecta,125576,CuKeng
2020/7/7 00:00,24.71235,121.6509783,Eurema andersoni,淡色黃蝶,Insecta,149411,CuKeng
2020/7/7 00:00,24.7112,121.6524417,Nidirana adenopleura,腹斑蛙,Amphibia,717558,CuKeng
2020/7/7 00:00,24.711175,121.6519783,Tessaratoma papillosa,荔蝽,Insecta,335841,CuKeng
2020/6/5 00:00,24.64505105,121.4603499,Pareas atayal,泰雅鈍頭蛇,Reptilia,517749,SanGuang
2020/6/5 00:00,24.64382367,121.4579077,Calamaria pavimentata,鐵線蛇,Reptilia,27433,SanGuang
2020/7/4 00:00,24.77498833,121.5001217,Entelegynae,複雜生殖器類,Arachnida,342614,NanShi
2020/7/4 00:00,24.77498833,121.500105,Bosmania membranacea,膜葉星蕨,Plantae,1285423,NanShi
2020/7/4 00:00,24.77707833,121.4998783,Helicia formosana,山龍眼,Plantae,751095,NanShi
2020/7/4 00:00,24.77982964,121.52863,Tainia cordifolia,心葉葵蘭,Plantae,524952,NanShi
2020/7/4 00:00,24.78113667,121.4962617,Rubus fraxinifolius,榿葉懸鉤子,Plantae,543242,NanShi
2020/7/4 00:00,24.82732833,121.52707,Begonia longifolia,圓果秋海棠,Plantae,737364,NanShi
2020/7/7 00:00,24.71267333,121.6510533,Mogannia formosana,黑翅草蟬,Insecta,358847,CuKeng
2020/7/7 00:00,24.71268833,121.6510233,Acherontia lachesis,鬼臉天蛾,Insecta,121837,CuKeng
2020/7/7 00:00,24.71298,121.6510067,Eurema hecabe,寬邊黃粉蝶,Insecta,51614,CuKeng
2020/7/7 00:00,24.71336333,121.6513,Acrididae,蝗科,Insecta,47649,CuKeng
2020/7/7 00:00,24.71340667,121.651295,Mogannia,草蟬屬,Insecta,358842,CuKeng
2020/7/7 00:00,24.71386833,121.6514317,Dolomedes sulfureus,黃褐狡蛛,Arachnida,360274,CuKeng
2020/7/7 00:00,24.71405667,121.6515283,Eurema hecabe,寬邊黃粉蝶,Insecta,51614,CuKeng
2020/7/7 00:00,24.71417667,121.6514867,Hesperiidae,弄蝶科,Insecta,47653,CuKeng
2020/7/7 00:00,24.714255,121.6514667,Phaneropterinae,露螽亞科,Insecta,48128,CuKeng
2020/7/7 00:00,24.71477833,121.6514967,Saperdini, ,Insecta,504048,CuKeng
2020/7/7 00:00,24.715325,121.6518133,Mecopoda elongata,臺灣騷斯,Insecta,366231,CuKeng
2020/7/7 00:00,24.71587833,121.6519533,Progonia oileusalis,目三角鬚裳蛾,Insecta,205728,CuKeng
2020/7/7 00:00,24.71591333,121.652125,Metaprodioctes formosanus,大四紋象鼻蟲,Insecta,924524,CuKeng
2020/7/7 00:00,24.71657,121.652465,Eurema hecabe,寬邊黃粉蝶,Insecta,51614,CuKeng
2020/7/7 00:00,24.71659,121.65252,Tettigoniidae,螽斯科,Insecta,48124,CuKeng
2020/7/7 00:00,24.71728667,121.6531267,Hyla chinensis,中國樹蟾,Amphibia,23968,CuKeng
2020/7/7 00:00,24.71695833,121.652875,Phaneropterinae,露螽亞科,Insecta,48128,CuKeng
2020/7/7 00:00,24.71739833,121.65311,Satsuma sphaeroconus,橡實蝸牛,Mollusca,773298,CuKeng
2020/7/7 00:00,24.717395,121.6531067,Euricania ocellus,眼紋疏廣蠟蟬,Insecta,468016,CuKeng
2020/7/7 00:00,24.71739333,121.6531867,Plectotropis mackensii,台灣盾蝸牛,Mollusca,1267748,CuKeng
2020/7/7 00:00,24.71664167,121.65266,Asota heliconia,圓端擬燈蛾,Insecta,202248,CuKeng
2020/7/7 00:00,24.71635667,121.6523533,Eumelea ludovicata,雌黃粉尺蛾,Insecta,199156,CuKeng
2020/7/7 00:00,24.71629333,121.6522067,Ducetia japonica,褐背露蟴,Insecta,499194,CuKeng
2020/7/7 00:00,24.71316833,121.6510367,Kurixalus idiootocus,面天樹蛙,Amphibia,26651,CuKeng
2020/7/5 00:00,24.669464,121.5558427,Arrhenodini, ,Insecta,635787,SongLuo
2020/7/5 00:00,24.66945327,121.5557408,Thomisus labefactus,角紅蟹蛛,Arachnida,332452,SongLuo
2020/7/5 00:00,24.669464,121.5558427,Erasmia pulchella hobsoni,山龍眼螢斑蛾,Insecta,523634,SongLuo
